id,name,price,stand_numbers,image_url,included_items,retail_value,distributor,price_numeric,retail_value_numeric,img_description
f0c79006-7966-4346-8f78-e5dade8f18c7,Star Wars - Darth Vader Showbag,$32,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/4a17421b7f1a48aab831f2c14a7cf911/darth-vader---star-wars//ShowBagImage-32145430-300-300-75-0,0","['1x Darth Vader Backpack $26.95', '1x Darth Vader Socks $8.95', '1x Darth Vader Cap $16.95', '1x Darth Vader Drink Bottle $16.95', '1x Darth Vader Key Ring $6.95', '1x Darth Vader Bumper Sticker $5.95', '1x Darth Vader Tumbler $5.95', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $88.65,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,88.65,"The image displays a Star Wars-themed showbag, specifically centered around the iconic character Darth Vader. The bag is red and prominently features Darth Vader's name and image, suggesting it is marketed to Star Wars fans, likely children or collectors who are enthusiasts of the series. The contents appear to include various merchandise items such as themed socks, a small plush character, keychain, and assorted posters. These types of products are typically associated with popular franchises and are meant to provide an assortment of memorable, collectible items that incorporate the look and feel of the Star Wars universe. Fan merchandise like this appeals to individuals who are passionate about Star Wars, whether they love the movies, action figures, or any other part of the franchise, and who enjoy having tangible items that celebrate their fandom."
1c82ed6c-bfe1-463d-9c92-73b3133725a5,Elvis Showbag,$32,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/b2826070db984ece96434da2e15cdab1/elvis-showbag//ShowBagImage-32145442-300-300-75-0,0","['1x Elvis Laminated Bag $8.95', '1x Elvis Beach Towel $32.95', '1x Elvis Socks $8.95', '1x Elvis Drink Bottle $16.95', '1x Elvis Keyring $6.95', '1x Elvis Bumper Sticker $5.95', '1x Elvis Tumbler $5.95', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $86.65,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,86.65,"The image features an Elvis-themed showbag from Snowbag City, which is likely filled with a variety of memorabilia and souvenirs dedicated to the legendary musician Elvis Presley. The showbag contents may include items such as an Elvis branded tote bag, a travel mug, keychain, and possibly some collectible photos or posters of the musician. The branding and memorabilia inside are centered around Elvis, making it especially appealing to fans of classic rock and roll music and those who admire the cultural impact of Elvis Presley.

This type of showbag would likely appeal to individuals who enjoy retro fashion and music, collectors of vintage memorabilia, and fans who appreciate Elvis' contributions to the music industry. It serves as a nostalgic keepsake and would be a great addition for those attending Elvis tributes, music festivals, or fans seeking to expand their collection of Elvis-related items."
a41e0c6b-5e34-4e60-a139-1f92c128e170,Junior Snakes Alive Showbag,$7,Stand Numbers: 9,"https://www.eastershow.com.au/contentassets/2979bd1b28194a68b623adc4c6190fcd/junior-snakes-alive-showbag//ShowBagImage-32145520-300-300-75-0,0","['1x Allens Snakes Alive 405g $6.50', '2x Kit Kat 14g $0.80', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $8.10,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",7.0,8.1,"The image depicts a showbag labeled ""Allens Snakes Alive,"" highlighting its family size. The bag predominantly features branding associated with Allen’s, an iconic Australian confectionery company, known for its classic lollies and candy treats. The bag showcases colorful images of candy snakes, which suggests the inclusion of the well-loved Snakes Alive candy. While the primary contents appear to be these gummy snakes, there is also a hint that additional types of lollies may be inside as indicated by a couple of small, stylized red candy stick packages peeking out. This showbag would likely appeal to children who enjoy sweet treats and have a fondness for colorful, fun candies, as well as adults with a nostalgia for classic Australian confections. Playful and vibrant in design, it promises an exciting collection of sweets, making it a popular choice for those attending fairs, festivals, or carnivals in search of tasty and entertaining goodies."
c5c17a66-4565-4eb0-9c5b-df2106aff48f,Yowie Showbag,$16,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/e59576ae7ea14d48a78a10a20139726a/yowie-showbag//ShowBagImage-32381334-300-300-75-0,0","['4x Yowie 28g $5.00', '5x Discovery World Dinosaurs $2.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $30.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",16.0,30.0,"The image depicts a vibrant showbag labeled ""Yowie Unwrap Adventure,"" hinting that the contents are likely related to the Yowie brand, known for its collectible toys and chocolate treats. The bag prominently features colorful, characterizing stickers of dinosaurs and other prehistoric animals, suggesting that the main attraction is a series of small, figurine toys depicting various creatures, each possibly paired with a chocolate egg or other sweet snack. Other contents might include stickers, temporary tattoos, or small activity books. This showbag would likely appeal to younger children, particularly those who are interested in dinosaurs and the prehistoric era. It is perfect for fans of collectibles and trinkets who enjoy surprises and adventures in each package."
4954d047-a16d-4add-b76f-f067c2d9dff1,Premium Snakes Alive Showbag,$16,Stand Numbers: 9,"https://www.eastershow.com.au/contentassets/1d72320b938d499ea94dd0dd83a3a7db/premium-snakes-alive//ShowBagImage-32395326-300-300-75-0,0","[""1x Allen's Snakes Alive 405g $6.50"", ""1x Allen's Snakes Alive Berry 200g $5.00"", ""1x Allen's Killer Pythons 192g $5.00"", '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $16.50,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",16.0,16.5,"The image shows a vibrant and entertaining showbag featuring ""Snakes Alive"" by Allens, a popular Australian confectionery brand. Typically, such showbags contain a variety of colorful, lively, and snack-sized lollies, including gummy worms and other fruit-shaped candies characterized by fun, playful depictions of various creatures, such as snakes and frogs. The showbag will most likely include characters and themes from Allens' range of entertaining confections, such as ""Killer Pythons"" and ""Bread Snakes Alive,"" along with engaging artwork to attract the eye. This showbag is aimed at a young audience, particularly children aged 5 to 12, who appreciate colorful, playful, and delicious treats. It would also appeal to parents and adults seeking nostalgic, fun-filled gifts for kids at events, parties, or as an engaging sweet snack at home."
f1f9912f-fe2f-49ed-ad14-700a8869ca65,Creative Junior - Arts & Stationery,$26,Stand Numbers: 6- I LOVE SHOWBAGS,"https://www.eastershow.com.au/contentassets/7bb768dad2a54e8aa36b7db494799993/creative-junior---arts--stationery//ShowBagImage-32450849-300-300-75-0,0","['1x Creative Junior Non-Woven Tote Bag $3.95', '1x ColourHide Notebook A5 200pages Tangerine  $5.95', '1x Marbig Scrapbook 64pages  $5.51', '1x SPIRAX SKETCH BOOK 272x360mm 32 Page Black $5.07', '1x Artline STIX Colouring Marker 6pk $8.95', '1x Artline STIX Drawing Pen 6pk $8.95', '1x Artline STIX Brush Marker 6pk $8.95', '1x Artline Promotional Pencil Case $3.95', '1x Stabilo Neon Highlighter (assorted colours - packed randomly) $4.88', '1x ColourDays Colourboards A3 200gsm 25pk (assorted colours - packed randomly)  $14.95', '1x STABILO PEN 68 FIBRE TIP PEN ASSORTED CASE 20 $43.95', '*www.iloveshowbags.com.au*Contents may vary depending on availability*While stocks last*']",Total Retail Value: $115.06,"C&C MARKETINGThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",26.0,115.06,"The image showcases a ""Creative Junior"" showbag, which appears to be filled with a variety of art supplies designed to inspire creativity and imagination. The contents include items such as construction paper in multiple colors, a sketchbook by Crayola, a set of Crayola gel pens, Sharpie markers, a Cling Stamp Rescue Rhinos sticker pack, and a colorful scrunchie with a playful giraffe and unicorn design. The showbag is highlighted with a total value of over $110 but is priced affordably at $26. This type of showbag would likely appeal to children aged 6-12 who enjoy arts and crafts, as well as parents or guardians who are looking to provide their young ones with tools to foster creativity and help them explore their artistic talents. The inclusion of well-recognized brands like Crayola and Sharpie adds a sense of quality and reliability to the contents."
ed880323-1e4d-4773-b67b-ca1d919000e5,Sloth Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/fad36d5bb8434792843fe8f6feef8996/sloth-showbag//ShowBagImage-32468701-300-300-75-0,0","['1x Backpack $24.95', '1x Bracelet Set $4.95', '1x Drink Bottle $9.95', '1x Hair Ties $4.95', '1x Nail Stickers $4.95', '1x Socks $9.95', '1x Stickers $2.95', '1x Waist Bag $12.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $80.55,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,80.55,"The image depicts a showbag themed around the beloved slow-moving animal, the sloth. The contents include a variety of sloth-themed items that appeal to a younger audience, likely girls between the ages of 6 and 12. Prominently featured are a pair of colorful sloth-patterned socks, a mini purse with a cute sloth design, stickers, temporary tattoos, as well as a sloth-shaped pencil case and a drinking bottle. Other items in the bag include lip gloss, a notepad, a sing-along microphone, and a dream catcher drawstring bag. These products are likely marketed under a generic brand but leverage the popularity of sloths, making them highly appealing to children who enjoy cute, playful, and adorable accessories. Overall, this showbag is perfect for kids who love animals, cute stationery, and fun, themed items."
7cc70e18-edc6-4e30-bc02-fcd06051c6b1,Building Bricks Townscape,$30,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/111d078d08f54e138ec315de8146e7ad/building-bricks-townscape//ShowBagImage-32468968-300-300-75-0,0","['1x 105 Piece Bank Building Bricks $12.95', '1x 101 Piece Pet Shop Building Bricks $12.95', '1x 98 Piece Coffee Shop Building Bricks $12.95', '1x 93 Piece Convenience Store Building Bricks $12.95', '1x 105 Piece School Building Bricks $12.95', '1x 101 Piece Flower Shop Building Bricks $12.95', '1x 97 Piece Beauty Salon Building Bricks $12.95', '1x 94 Piece Restaurant Building Bricks $12.95', 'The 8 Sets combine to Create 794 Piece Townscape']",Total Retail Value: $103.60,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,103.6,"The image provided showcases an array of children's construction building sets, prominently featuring boxed playsets that resemble small building kits, likely resembling those from brands such as Lego or similar Titans of toy brick construction. Among the content, you can see various miniature scenes, including houses, stores, vehicles, and other urban or home settings. Each individual set seems to come with its own array of intricately designed pieces, allowing children to assemble and play with a wide variety of environments.

These kits appear to cater to children who enjoy hands-on building activities and have an interest in detailed construction play. The colorful and imaginative designs are likely to appeal to both boys and girls who enjoy creating their own miniature worlds, developing motor skills, and indulging in creative storytelling. Given the overall educational and engaging nature of these sets, they would also be suitable for parents seeking toys that promote cognitive development and patience in their children."
c2e3c1f2-e3f5-455e-9a7d-859764725e3e,Frozen II Dressup Bag,$35,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/385decee8b1e44b69fbc95a7322c966a/frozen-2-dressup-bag//ShowBagImage-31122959-300-300-75-0,0","['1x Frozen 2 Carry Bag $5.95', '1x Frozen 2 Hair Accessory Set $9.95', '1x Frozen 2 Dressup (Includes ....Cape And Gloves) $15.95', '1x Frozen 2 Light up Wand $8.95', '1x Frozen 2 Jewellery Set $9.95']",Total Retail Value: $50.75,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",35.0,50.75,"The image depicts a ""Frozen"" themed showbag from Disney, which is likely filled with items aimed at young fans of the animated movie. The showbag includes a hooded cape resembling Elsa’s magical ice dress, a wand, and a swirling golden accessory that might relate to Elsa's mystical powers. Additionally, there could be stickers, temporary tattoos, and other small trinkets with Frozen characters such as Elsa and Anna. This showbag is designed to appeal to children, particularly fans of Disney's ""Frozen"" franchise. The playful and enchanting elements would be especially enticing to young girls but can also captivate any child enchanted by the magical world and characters of ""Frozen""."
47bf762b-5c62-4e2e-924f-862fb68e874d,Fast & Furious Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/a8613cf528a64f06a41eef362a9196e1/fast--furious//ShowBagImage-31868383-300-300-75-0,0","['1x Backpack $24.95', '1x Bottle Opener $4.95', '1x Bucket Hat $9.95', '1x Coasters $4.95', '1x Cooler Bag $9.95', '1x Drink Bottle $9.95', '1x Drink Cooler $4.95', '1x Keyring $4.95', '1x Tech Decals $4.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $84.50,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,84.5,"The image displays a ""Fast & Furious"" themed showbag, brimming with various merchandise and accessories tailored to fans of the popular film franchise. The contents typically include a black backpack adorned with a distinctive movie graphic, a collection of fun toys or figurines featuring iconic cars from the series, and apparel such as a black cap and a pair of wristbands. Additionally, the showbag might contain a Trangia water bottle showcasing one of the franchise’s recognized fast cars, a can of energy drink, a set of stickers or temporary tattoos, and keychains. The showbag is likely to appeal to fans of action-packed movies, particularly those who enjoy the high-speed, thrilling adventures depicted in the ""Fast & Furious"" films. This merchandise is aimed at individuals who appreciate car culture, are enthusiastic about film memorabilia, or simply love collecting themed items. Both teens and young adults are likely markets for this showbag."
aabf7397-7323-4e01-9b04-c3139f693c3a,Pixar Bag,$20,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/77780d14c7bf4267b6412c1b177bc9a2/pixar-bag//ShowBagImage-22690003-300-300-75-0,0","['1x Pixar Carry Bag $4.95', '1x Pixar Backpack $19.50', '1x Pixar SlideShow Projector Torch $9.50', '1x Pixar Nemo/Dory Bubble Gun $5.00', '1x Pixar Buzz Mini Disc Flyer $3.95', '1x Pixar 3 pack Bubble Stickers $2.00']",Total Retail Value: $44.90,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",20.0,44.9,"The image depicts a Pixar-themed showbag, which features a vibrant and playful collection of merchandise aimed primarily at young children, specifically those who are fans of Pixar animations. The contents of this showbag include a variety of fun and colorful items. There is a yellow and blue drawstring bag sporting Pixar’s lovable characters. The other items include various packages of collectible stickers, badges, and small figurines all decorated with scenes and characters from iconic Pixar films such as ""Monsters, Inc."" and ""Toy Story."" The main bag has the word ""Feelin' fine"" printed on it, evoking a cheerful atmosphere. This collection would be immensely appealing to children who love animated movies, adventure, and imaginative play, as well as to parents who are looking for durable and engaging activities for their kids. This showbag is perfect for a Pixar themed birthday party, an event, or a fun day out, offering both entertainment and a chance to expand a child’s collection of Pixar memorabilia."
c52c8df7-bc2c-4041-b94c-9f31de72b50a,Sour Patch Kids Showbag,$12.5,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/df2dc675cecc4f6ea10f352f2ce7883b/sour-patch-kids//ShowBagImage-32203839-300-300-75-0,0","['2x 170g Sour Patch Kids $3.50', '1x 170g Sour Patch Kids Watermelon $3.50', '1x 170g Sour Patch Kids Berry $3.50']",Total Retail Value: $14.00,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",12.5,14.0,"This showbag image features Sour Patch Kids, a popular brand of candy known for its sweet and tangy flavor profile. The bag is vibrantly colored and features the playful characters from the Sour Patch Kids family, which typically come in a variety of shapes, textures, and colors—predominantly fruit-flavored characters like kids and babies. Inside the showbag, consumers can expect to find bags of these brightly colored, sour-coated sweets, likely in multiple flavors such as cherry, apple, and lemon. This showbag would particularly appeal to children and teenagers who enjoy sour and sweet candy, making it a popular choice for events like fairs, birthday parties, and carnivals. Fans of quirky, fun packaging and those who enjoy trying different types of candy would also find this showbag appealing."
f8379f1d-e900-48f0-b60a-533502b8194c,BUBS & TOTS,$25,Stand Numbers: 6 - I LOVE SHOWBAGS,"https://www.eastershow.com.au/contentassets/c8bffd364ff5407e8680918bb9c71e2d/bubs--tots-//ShowBagImage-32450840-300-300-75-0,0","['1x BUBS & TOTS Baby Bag  $29.95', '1x Grants Kids Blueberry Burst Toothpaste $4.28', '1x Ar Fum Amore Laundry Capsule  $0.50', '1x Ar Fum Eternal Laundy Capsule  $0.50', '2x KA POD Laundry Capsule  $0.50', '1x White Glo Professional White Toothpaste Travel Size  $2.99', ""1x DU'IT Tough Hands For Her $7.69"", '1x Dermavive Hydra Cleanser Daily Hydrating Face Wash 120ml $16.00', '1x Baby Mum Mum Rice Rusks Vegetable Flavour $2.85', '1x Tommee Tippee Baby Bottle 150ml $9.95', '1x Little Bellies Mango & Banana Coconut Melts 20g $6.50', '1x Little Bellies Strawberry & Banana Yoghurt Melts 20g $6.50', '1x Little Bellies Mango Mania Rolls 10pk 100g $7.50', '1x Little Bellies Super Strawberry Fruit Rolls 10pk 100g $7.50', '1x Kiddylicious Veggie Straws 12g $2.20', '1x Huggies Size 4 Nappy Pant (GIRL) OR Size 5 Nappy Pant (BOY) $0.50', '1x Queen Midnight Magic Sprinkles  $4.20', '1x Queen Choco Flakes $3.00', '1x Huggies Infant Size 2 Nappy  $0.50', '1x Libra Maternity Pads sample pack  $1.00', '1x EveryPlate $180 Discount Voucher $180.00', '1x YouFoodz $200 Discount Voucher  $200.00', '*www.iloveshowbags.com.au*Contents may vary depending on availability*While stocks last*']",Total Retail Value: $495.11,"C&C MARKETINGThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,495.11,"The image showcases a ""Bubs & Tots"" showbag, designed to appeal to parents and caregivers of young children and infants. The showbag bag itself is a stylish tote featuring a playful horse pattern, which can be reused for other purposes. Inside, you can find a variety of baby-friendly products, ranging from baby food and snacks to essentials like diapers and nursing items. Notable brands and characters include Huggies for diapers and wipes, and Buddy Woods with animal-themed snacks, indicating a focus on kid-appealing designs. Additionally, bottles, pouches, and hygiene products like lotions and wipes are visible, indicating a focus on health and convenience. This showbag would be a perfect fit for new parents or those expecting, who are looking for value-exclusive deals on items crucial for childcare while also getting some fun and reusable merchandise. Overall, the showbag combines practicality with nostalgic characters to offer a comprehensive package for bubs and tots’ needs."
1ad9936f-41b5-476c-949f-3bd1f8fce544,Gabby's Dollhouse Bag,$35,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/321476866bf04dd7956feb50ec877a90/gabbys-dollhouse-bag//ShowBagImage-32162834-300-300-75-0,0","['1x Gabbys Dollhouse Carry Bag $4.95', '1x Gabbys Backpack Bag $19.95', '1x Gabbys Skirt $2.95', '1x Gabbys 3 Pk Stickers $2.95', '1x Gabbys Switchband $9.95', '1x Gabbys Cosmetic Set $5.95', '1x Gabbys Washable Colour Over and Over Figurines (Includes ...3 x Characters 6 x Washable Markers and washing Brush) $10.95']",Total Retail Value: $57.65,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",35.0,57.65,"The image depicts a vibrant and colorful ""Gabby's Dollhouse"" showbag, featuring an array of toys and accessories related to the popular children's TV series Gabby's Dollhouse. The central figure in the showbag appears to be Gabby, the main character from the show, accompanied by other elements akin to those found in the Gabby’s Dollhouse series. The contents include a plush toy of Gabby, a cheerful pink backpack that she is part of, a colorful accessory skirts, stationery items such as stickers, erasers, and a pack of pencils, accessories, and small doll-like figurines capturing the essence of the show. This showbag is likely to appeal to young girls and preschool-aged children who are fans of Gabby's Dollhouse, offering fun-filled activities and engaging with their favorite characters. Additionally, the colorful and playful packaging hints that it’s perfect for kids who enjoy imaginative play and collecting character-themed merchandise."
68eb2ad1-6609-4cb5-b3a0-bf7a1bb59ab4,Fish 'n' Reel Showbag,$28,Stand Numbers: 6 - I LOVE SHOWBAGS,"https://www.eastershow.com.au/contentassets/4a886921f4924d09a51a07c154b7ce10/fish-n-reel-showbag-//ShowBagImage-32468574-300-300-75-0,0","[""1x Fish 'n' Reel Drawstring Bag $7.95"", '1x 130 Piece Kids Fishing Kit (Barrel Swivels: Size 8 (5pcs) Size 10 (5pcs) Assorted Beads (20pcs) Bobber Floats (2pcs) Plastic Baits (4pcs) Jig Heads (2pcs) Metal Lure (1pcs) Shark Float (1pcs) Scaler (1pcs) Hand Caster (1pcs) Fun Stickers (2pcs) Assorted Hooks (45pcs) Assorted Sinkers (40pcs) Catch & Release brag mat) $24.95', '1x Aquasun SPF50+ Sunscreen 150ml $24.95', '1x Fish Decal  $5.99', '1x Peckish Peckables Salt & Vinegar $3.20', '*www.iloveshowbags.com.au*Contents may vary depending on availability*While stocks last*']",Total Retail Value: $67.04,"C&C MARKETINGThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",28.0,67.04,"The image shows a ""Fish 'n' Reel"" showbag, an appealing package for young fishing enthusiasts or children who love outdoor activities. The showbag contains an assortment of items that cater to aspiring anglers. Key contents include a tackle box stocked with fishing essentials such as hooks, sinkers, and lures, a grey drawstring backpack with a ""Fish 'n' Reel"" logo and a shark decal to carry their gear, a tin of stickers featuring nautical and sea creature designs, and a bottle of sunscreen labeled ""Big Day Out SPF 30+ Outdoors Sunscreen Lotion"" for protecting against the sun. The character or brand central to this theme is clearly ""Fish 'n' Reel,"" reflecting a marine and fishing adventure aesthetic. This showbag would be particularly attractive to kids and teens interested in fishing or water sports, fans of aquatic animals, or those who enjoy outdoor and beach activities."
78868945-d669-4328-b3b6-e571466b7d71,Australian Soccer Bag,$30,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/e766a846c852431f805576d58d30e693/soccer-bag//ShowBagImage-27111566-300-300-75-0,0","['1x Soccer Barrell Bag $10.95', '1x Soccer Ball $15.95', '1x Ball Pump $9.95', '1x Training Harness $2.95', '4x Marker Cones $1.95']",Total Retail Value: $47.60,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,47.6,"The image depicts a showbag themed around Australian sports, likely designed to appeal to young sports enthusiasts and soccer fans. The showbag includes an Australian flag soccer ball, a foot pump to inflate the ball, two goalpost markers, armbands for support during play, and a black sports bag to carry everything. The items in the showbag are branded with ""Australia,"" promoting a sense of national pride and identity. The presence of a young boy in the image suggests that this product is tailored towards children who enjoy outdoor activities and soccer. The combination of useful sports equipment and vibrant colors likely makes this a hit with eager and active kids, as well as collectors of sports memorabilia."
b80aacb1-ee67-43f8-9c07-59e2801f23fb,Ninja Showbag,$30,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/29907801a2c040b7a1be3f5b5c2f4374/ninja-showbag//ShowBagImage-22968208-300-300-75-0,0","['1x Ninja Play Set $19.95', '1x Ninja Archery Set  $14.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $39.85,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,39.85,"The image depicts a showbag themed around the exciting world of ninjas, which is a popular choice among action and adventure enthusiasts. The showbag is likely branded with ninja imagery, prominently featuring a black and red color scheme. The contents include a variety of ninja-inspired items such as replica ninja swords and throwing stars, which are essential props for any pretend play. Additionally, it includes a ninja mask and a bow and arrow set for archery practice, suggesting a blend of imaginative fun and potential skills development. Included is also a black and red showbag, adorned with a fierce ninja character, which promises to carry the ninja gear in style. The showbag would appeal to young children, particularly those who are fans of ninjas from movies, TV shows, or video games. It would also be attractive to those interested in martial arts or action-based activities, catering to a wide range of kids who enjoy role-playing and adventure."
4077f738-f50c-47e9-aa8b-a3d320bddbf3,Mega Fizz Showbag,$6,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/d0b3c67399484b899bc25b4ad2adaab0/mega-fizz//ShowBagImage-32353185-300-300-75-0,0","['1x 19g Swizzels Double Dip $1.00', '1x 30g Little Ripper Sparkling Candy  $1.00', '4x 10g TNT Mega Sour Crazy Crackles $0.50', '1x  18g Fizzy Fun Sherbet Bottles $0.35', '2x 30g  Little Ripper Fizzy Chews  $1.00', '1x 15g Candy Sours  $0.60', '2x 12g Wicked Fizz Chews Cola  $0.40', '2x 12g Wicked Fizz Chews Grape  $0.90', '1x 15g TNT Sour Chewy Bites $0.75', 'FAMILY FUN DEAL 5 FOR $25 - Includes captain candy  sherbet pops n fizz mega fizz TNT Zombie Chews']",Total Retail Value: $10.30,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",6.0,10.3,"The image shows a ""Mega Fizz"" showbag, which is a collection of assorted candies and treats likely aimed at young kids and fans of sweets. Among the contents are Doodle Dips lollipops, a collection of fizzy candy sticks by Big Boss Fizz, Fizzy Chews with a vibrant fruity packaging, Crazy Crazy Candy in the form of popping candy, and Shrimp-ping Shocking Candy. The bag also includes some more novelty items, such as a small powerpuff bottle, suggesting it might also have a range of small toys or quirky items inside. The selection of candy types and themes within the showbag seems tailored to delight children with an array of colors, textures, and tastes, including fizzy, popping, and chewy candies. 

This type of showbag is likely to appeal to children who enjoy a variety of sweet treats, especially those with interactive elements like fizzing or popping sensations. Collectors of novelty candy items, enthusiasts of bright and fun packaging, and parents looking for small party favors or treats for their kids might also be drawn to this showbag. It is ideal for festive occasions like fairs, carnivals, or birthday parties where kids can win or purchase them to enjoy an assortment of flavorful and fun sugary goods."
f46b358e-9109-4825-95ef-744337a13bff,Brain Blaster Bag,$5,"Stand Numbers: 1,14","https://www.eastershow.com.au/contentassets/0d687566743e49f6b0a80a118712fca0/brain-blaster-bag//ShowBagImage-26595094-300-300-75-0,0","['1x 40gm Brain Blasters Bubbles $2.00', '1x 40gm Brain Blasters Chews $2.00', '1x 40gm Brain Blasters Drops $2.00', '1x 10gm Brain Blaster Apple/Grape Chew Bar $0.50', '1x 10gm Brain Blaster Strawberry/BlueRaspberry Chew Bar $0.50', '1x 10gm Brain Blaster Strawberry/Apple Chew Bar $0.50', '1x 10gm Brain Blaster Grape/BlueRaspberry Chew Bar $0.50', '1x Brain Blaster Mini Hammer $2.00']",Total Retail Value: $10.00,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",5.0,10.0,"The image shows an ""Ultra Sour!"" showbag, which suggests that the contents are likely to be highly sour candies and snacks. This showbag is probably filled with popular brands of sour candy such as Warheads, Toxic Waste, or Airheads Xtremes. It might include individual packs or an assortment of various sour treats like chewy candies, gummy worms, or sour belts. The vibrant, cartoony design with a scowling face implies that the bag targets children and teenagers who enjoy intense and tangy flavors. This type of showbag would be a hit at carnivals, fairs, or similar events where kids can indulge in their love for adventurous and flavorful sweets. It would especially appeal to those who dare to taste the most extreme and extremist sour sensations that candy has to offer."
